HPD,Department of Housing Preservation and Development,3736842
DOE,School - PS 1 The Bergen,6
DOF,DOF,6
DOE,School - Conselyea Preparatory School,6
DOE,School - Brooklyn School for Music and Theatre,6
DOE,School - Acorn Community High School,6
NYCEM,NYCEM,6
DOE,School - PS 110 Florence Nightingale,6
DOE,School - PS 132 The Conselyea School,6
DOE,School - South Bronx Preparatory: A College Board School,6
DOE,School - PS 254 Dag Hammarskjold,6
DOE,School - PS 98 Shorac Kappock,6
DOE,School - IS 285 Meyer Levin,6
DOE,School - Theatre Arts Production Company School,6
DOE,School - PS 108 Sal Abbracciamento,6
DOE,School - PS 14 Fairview,6
DOE,School - PS 202 Ernest S Jenkyns,6
DOE,School - PS 69 Jackson Heights,6
DOE,School - High School for Leadership and Public Service,6
DOE,School - PS 53 Bay Terrace,6
DOE,School - PS 59 William Floyd,6
DOE,School - IS 98 Bay Academy,6
DOE,School - PS 73 Thomas S Boyland,6
DOE,School - IS 117 Joseph H Wade,6
DOE,School - PS 38 Roberto Clemente,6
DOE,School - PS 503 The School of Discovery,6
DOE,School - Space Shuttle Columbia School,6
DOE,School - The STAR Academy PS63,6
DOE,School - PS 230 Doris L Cohen,6
DOE,School - PS 18 John G Whittier,6
DOE,School - PS 161 Ponce De Leon,6
DOE,School - Bronx High School for Medical Science,6
DOE,School - PS 183 Dr Richard R Green,6
DOE,School - PS 84 Jose De Diego,6
OCHIA,OCHIA,6
DOE,School - PS 158 Warwick,6
DOE,School - Pace High School,6
DOE,School - PS 180 Hugo Newman,6
DOE,School - IS 145 Joseph Pulitzer,6
DOE,School - PS-IS 218 Rafael Hernandez Dual Language Magnet School,6
DOE,School - PS 8 Luis Belliard,6
DOE,School - MS 267 Math, Science and Technology,6
DOE,School - School for International Studies,6
DOE,School - PS 138 Brooklyn,6
DOE,School - PS 106 Parkchester,6
DOE,School - PS 214 Michael Friedsam,6
DOE,School - George Westinghouse Career and Technical Education High School,6
DOE,School - Jamaica High School,6
DOE,School - PS 251 Paerdegat,6
DOE,School - Maspeth High School,6
DOE,School - PS 99 Kew Gardens,6
DOE,School - PS 112 Lefferts Park,6
DOE,School - PS 48 Joseph R Drake,6
DOE,School - The Angelo Patri Middle School,6
DOE,School - PS 308 Clara Cardwell,6
DOE,School - PS 298 Dr Betty Shabazz,6
DOE,School - George Washington YABC,6
DOE,School - PS 40 George W Carver,6
DOE,School - PS 199 Jessie Isador Straus,6
DOE,School - PS 153 Adam Clayton Powell,6
DOE,School - PS 188 Michael E Berdy,6
DOE,School - PS 306,6
DOE,School - PS 93 William H Prescott,6
DOE,School - Sheepshead Bay High School,6
DOE,School - Benjamin Banneker Academy,6
DOE,School - PS 140 Nathan Straus,6
DOE,School - PS 94 The Henry Longfellow,6
IA,IA,6
DOE,School - Bronx Health Sciences High School,6
DOE,School - Essence School,6
DOE,School - Pioneer Academy,6
DOE,School - PS 21 Philip H Sheridan,5
DOE,School - PS 54 Hillside,5
DOE,School - PS 16 John J Driscoll,5
DOE,School - Academy of American Studies,5
DOE,School - PS 163 Arthur A Schomburg,5
ACS,ACS Commissioner - EC,5
DOE,School - PS 123 Suydam,5
DOE,School - PS 107 Thomas A Dooley,5
DOE,School - PS 167 The Parkway,5
DOE,School - Morris Academy for Collaborative Studies,5
DOE,School - PS 279 Herman Schreiber,5
DOE,School - JHS 194 William Carr,5
DOE,School - Rachel Carson High School for Coastal Studies,5
DOE,School - PS 328 Phyllis Wheatley,5
DOE,School - IS 27 Anning S Prall,5
DOE,School - PS 49 Willis Avenue,5
DOE,School - PS 246 Poe Center,5
DOE,School - Academy for Language and Technology,5
DOE,School - PS 221 Toussaint L'Ouverture,5
DOE,School - PS 196 Ten Eyck,5
DOE,School - PS 153 Homecrest,5
DOE,School - PS 101 The Verrazano,5
DOE,School - Academy for College Preparation and Career Exploration: A College Board School,5
DOE,School - James Weldon Johnson,5
DOE,School - JHS 259 William Mckinley,5
DOE,School - IS 171 Abraham Lincoln,5
DOE,School - Monroe Academy for Business-Law,5
DOE,School - PS-IS 155 Nicholas Herkimer,5
DOE,School - PS 162 John Golden,5
DOE,School - JHS 278 Marine Park,5
DOE,School - PS 205 Fiorello Laguardia,5
DOE,School - PS 204 Vince Lombardi,5
DOE,School - Park Slope Collegiate,5
DOE,School - PS 41 Greenwich Village,5
DOE,School - PS 128 Audubon,5
DOE,School - High School for Service and Learning at Erasmus,5
DOE,School - JHS 220 John J Pershing,5
DOE,School - Stuyvesant High School,5
DOE,School - NYC Lab School for Collaborative Studies,5
DOE,School - PS 150 Charles James Fox,5
DOE,School - PS 94 David D Porter,5
DOE,School - PS 100 Glen Morris,5
DOE,School - Urban Assembly Institute of Math and Science for Young Women,5
DOE,School - PS 18 John Peter Zenger,5
DOE,School - PS 43 Jonas Bronck,5
DOE,School - PS 40 Samuel Huntington,5
DOE,School - PS 102 Jacques Cartier,5
DOE,School - Martin Van Buren High School,5
DOE,School - PS 95 Eastwood,5
DOE,School - JHS 210 Elizabeth Blackwell,5
DOE,School - PS 55 Maure,5
DOE,School - PS 14 Senator John Calandra,5
DOE,School - PS 46 Arthur Tappan,5
DOE,School - PS-IS 217 Roosevelt Island,5
DOE,School - East-West School of International Studies,5
DOE,School - PS 26 Jesse Owens,5
DOE,School - IS 340,5
DOE,School - PS 369 Coy L Cox School,5
DOE,School - The New American Academy at Roberto Clemente State Park,5
DOE,School - ACE Academy for Scholars at the Geraldine Ferraro Campus,5
DOE,School - PS 130,5
DOE,School - PS 244 Richard R Green,5
DOE,School - PS 128 Bensonhurst,5
DOE,School - The Lexington Academy,5
DOE,School - Brooklyn Community High School of Communication, Arts and Media,5
DOE,School - PS 195 Manhattan Beach,5
DOE,School - PS 116 Elizabeth L Farrell,5
DOE,School - PS 30 Wilton,5
DOE,School - JHS 226 Virgil I Grissom,5
DOE,School - PS 12 James B Colgate,5
DOE,School - PS 274 Kosciusko,5
DOE,School - The Urban Assembly School of Music and Art,5
DOE,School - PS 34 Oliver H Perry,5
DOE,School - Columbia Secondary School,5
DOE,School - PS 47 John Randolph,5
DOE,School - Aviation Career and Technical Education High School,5
DOE,School - PS 33 Edward M Funk,5
DOE,School - High School for Medical Professions,5
DOE,School - PS 124 Silas B Dutcher,5
DOE,School - The Gordon Parks School,5
DOE,School - JHS 318 Eugenio Maria De Hostos,5
DOE,School - PS 65 The Raymond York Elementary School,5
DOE,School - PS 291,5
DOE,School - PS 129 Patricia Larkin,5
DOE,School - JHS 265 Susan S McKinney,5
DOE,School - IS 192 The Linden,5
DOE,School - PS MS 194,5
DOE,School - PS 7 Louis F Simeone,5
DOE,School - Pathways College Preparatory School: A College Board School,5
DOE,School - New School 1 at PS 60,5
DOE,School - PS 268 Emma Lazarus,5
OAE,OAE,5
DOE,School - PS 29 Bardwell,5
DOE,School - PS 195 William Haberle,5
DOE,School - Bronx Writing Academy,5
DOE,School - PS 23 Richmondtown,5
DOE,School - JHS 22 Jordan L Mott,5
DOE,School - PS 192 Jacob H Schiff,5
DOE,School - PS 206 Jose Celso Barbosa,5
DOE,School - PS 19 Marino Jeantet,5
DOE,School - Theodore Roosevelt Evening High School - Mondays and Wednesdays,5
DOE,School - PS 20 John Bowne,5
DOE,School - High School of Applied Communication,5
DOE,School - PS 48 P O Michael J Buczek,5
DOE,School - High School of Telecommunication Arts and Technology,5
DOE,School - PS 77,5
DOE,School - International High School at Prospect Heights,5
DOE,School - Landmark High School,5
DOE,School - PS 90 Edna Cohen School,5
DOE,School - PS 270 Johann Dekalb,5
VAC,VAC,4
SBS,SBS,4
DOE,School - PS 185 The Early Childhood Discovery and Design Magnet School,4
EMTF,EMTF,4
DOE,School - PS 15 Roberto Clemente,4
DOE,School - Mott Hall IV,4
DOE,School - Women's Academy of Excellence,4
DOE,School - PS 177,4
DOE,School - PS 138,4
OPA,OPA,4
DOE,School - PS - MS 11X498 - Van Nest Academy,4
DOE,School - MS 172 Irwin Altman,4
DOE,School - The Windsor Terrace School,4
DOE,School - Kappa,4
DOE,School - JHS 292 Margaret S Douglas,4
DOE,School - El Puente Academy for Peace and Justice,4
OPS,Correspondence Router for MOO,4
DOE,School - PS 77 Lower Lab School,4
DOE,School - PS 149 Christa Mcauliffe,4
DOE,School - PS 81 Jean Paul Richter,4
DOE,School - Childrens Workshop at PS 361,4
DOE,School - PS 97 The Highlawn,4
DOE,School - Williamsburg High School for Architecture and Design,4
DOE,School - Bronx School of Law and Finance,4
DOE,School - IS 219 New Venture School,4
DOE,School - PS 19 Roberto Clemente,4
DOE,School - KIPP STAR College Prep Charter School,4
DOE,School - Academy for Social Action: A College Board School,4
DOE,School - PS 169 Bay Terrace,4
DOE,School - PS 177 The Marlboro,4
DOE,School - JHS 131 Albert Einstein,4
DOE,School - PS 58 School of Heroes,4
DOE,School - PS 223 Lyndon B Johnson,4
DOE,School - Henry Street School for International Studies,4
DOE,School - PS K315,4
DOE,School - PS 98 The Douglaston School,4
DOE,School - PS 67 Mohegan School,4
DOE,School - Brooklyn Dreams Charter School,4
DOE,School - PS 121 Nelson A Rockefeller,4
DOE,School - Automotive High School,4
DOE,School - PS-MS 29 Melrose School,4
DOE,School - MS 326 - Writers Today and Leaders Tomorrow,4
DOE,School - Health Professions and Human Services,4
DOE,School - School for Global Leaders,4
DOE,School - PS 316 Elijah Stroud,4
DOE,School - PS 203 The School for Future Leaders,4
DOE,School - PS 194 Raoul Wallenberg,4
DOE,School - IS 229 Roland Patterson,4
DOE,School - PS 107 John W Kimball,4
DOE,School - PS 48 Mapleton,4
DOE,School - PS 64 Joseph P Addabbo,4
DOE,School - Bedford Stuyvesant New Beginnings Charter School,4
DOE,School - PS 299 Thomas Warren Field,4
DOE,School - JHS 227 Edward B Shallow,4
DOE,School - PS 108 Assemblyman Angelo Del Toro Educational Complex,4
DOE,School - PS 276 Louis Marshall,4
DOE,School - PS 13 M L Lindemeyer,4
DOE,School - PS 146,4
DOE,School - Newtown High School,4
DOE,School - PS 115 Daniel Mucatel School,4
DOE,School - Monroe Academy for Visual Arts and Design,4
DOE,School - JHS 125 Henry Hudson,4
DOE,School - PS 112 Jose Celso Barbosa,4
DOE,School - Chelsea Career and Technical Education High School,4
DOE,School - Manhattan School for Career Development,4
DOE,School - Bushwick Ascend Charter School,4
DOE,School - PS 119 Amersfort,4
DOE,School - PS 50 Clara Barton,4
DOE,School - PS 290 Manhattan New School,4
DOE,School - Academy for Scholarship and Entrepreneurship,4
DOE,School - Washington Heights Academy,4
DOE,School - IS M286 Renaissance Leadership Academy,4
DOE,School - Frederick Douglass Academy IV Secondary School,4
DOE,School - JHS 52 Inwood,4
DOE,School - IS 204 Oliver W Holmes,4
DOE,School - Bronx Regional High School,4
DOE,School - East Harlem Scholars Academy Charter School,4
DOE,School - PS 272 Curtis Estabrook,4
DOE,School - The Urban Assembly School for Green Careers,4
DOE,School - PS 97 Forest Park,4
DOE,School - PS 58,4
DOE,School - PS 207,4
DOE,School - PS 164 Queens Valley,4
DOE,School - PS 173 Fresh Meadows,4
DOE,School - IS 77,4
DOE,School - Gramercy Arts High School,4
DOE,School - PS 56 Norwood Heights,4
DOE,School - Bronx Early College Academy for Teaching and Learning,4
DOE,School - PS-IS 224,4
DOE,School - PS 192 - The Magnet School for Math and Science Inquiry,4
DOE,School - PS 51 Bronx New School,4
DOE,School - Gregorio Luperon High School for Science and Mathematics,4
DOE,School - Cynthia Jenkins School,4
DOE,School - PS-MS 200 - The Pomonok School and Star Academy,4
DOE,School - Pelham Preparatory Academy,4
DOE,School - The Urban Assembly School for Law and Justice,4
DOE,School - PS 371 - Lillian L Rashkis,4
DOE,School - WEB Dubois Academic High School,4
DOE,School - PS 66 School of Higher Expectations,4
DOE,School - Peninsula Preparatory Academy Charter School,4
DOE,School - MS K266 - Park Place Community Middle School,4
DOE,School - IS 281 Joseph B Cavallaro,4
DOE,School - PS 193 Gil Hodges,4
DOE,School - PS 24,4
DOE,School - Bushwick School for Social Justice,4
DOE,School - PS 99 Isaac Asimov,4
DOE,School - Urban Assembly School of Design and Construction,4
DOE,School - Staten Island Technical High School,4
DOE,School - Bedford Academy High School,4
DOE,School - PS 95 Sheila Mencher,4
CWI,CWI,4
DOE,School - Freedom Academy High School,4
DOE,School - MS 246 Walt Whitman,4
DOE,School - John Ericsson Middle School 126,4
DOE,School - Satellite Three,4
DOE,School - PS 8 Shirlee Solomon,4
DOE,School - PS 152 Gwendoline N Alleyne School,4
DOE,School - PS 48 PO Michael J Buczek,4
DOE,School - PS 195,4
DOE,School - Mott Hall High School,4
DOE,School - Sheridan Academy for Young Leaders,4
DOE,School - PS-IS 178 Holliswood,4
DOE,School - PS 89 Elmhurst,4
DOE,School - PS 748 Brooklyn School for Global Scholars,4
DOE,School - PS 59 Beekman Hill International,4
DOE,School - PS 176 Ovington,4
DOE,School - Creston Academy,4
DOE,School - Goldie Maple Academy,3
DOE,School - Independence High School,3
DOE,School - Ralph R McKee Career and Technical Education High School,3
DOE,School - Archimedes Academy for Math, Science, and Technology Applications,3
WF1,WF1,3
DOE,School - Transit Technology Career and Technical Education High School,3
DOE,School - PS 6 West Farms,3
DOE,School - PS 53 Basheer Quisim,3
DOE,School - PS 53,3
DOE,School - PS 26 Rufus King,3
DOE,School - PS 2 Alfred Zimberg,3
DOE,School - PS 174 William Sidney Mount,3
DOE,School - PS 137 John L Bernstein,3
DOE,School - Mott Hall II,3
DOE,School - Manhattan Comprehensive Night and Day High School,3
DOE,School - Leadership Prep Bedford Stuyvesant Charter School,3
DOE,School - John F Kennedy Jr School,3
DOE,School - PS 327 Dr Rose B English,3
DOE,School - PS 18 Winchester,3
DOE,School - PS 135 Sheldon A Brookner,3
DOE,School - PS 134 George F Bristow,3
DOE,School - Riverdale Kingsbridge Academy,3
DOE,School - Magnet School for Science and Technology,3
DOE,School - MS 302 Luisa Dessus Cruz,3
DOE,School - Williamsburg Preparatory School,3
DOE,School - PS 82 Hammond,3
DOE,School - PS 811 - Bronx,3
DOE,School - PS-IS 54,3
DOE,School - PS Q222 Fire Fighter Christopher A Santora School,3
DOE,School - PS 74 Future Leaders Elementary School,3
DOE,School - PS 5 Huguenot,3
DOE,School - PS 243K The Weeksville School,3
DOE,School - PS 187 Hudson Cliffs,3
DOE,School - PS 103 Hector Fontanez,3
DOE,School - New Utrecht Evening High School - Mondays and Wednesdays,3
DOE,School - PS 46 Alley Pond,3
DOE,School - John Dewey High School,3
DOE,School - East New York Elementary School of Excellence,3
DOE,School - PS 332 Charles H Houston,3
DOE,School - Canarsie Ascend Charter School,3
DOE,School - Brooklyn Collegiate: A College Board School,3
DOE,School - Quest to Learn,3
DOE,School - MS 101 Edward R Byrne,3
DOE,School - Lower Manhattan Arts Academy,3
DOE,School - IS 059 Springfield Gardens,3
DOE,School - Middle School for Art and Philosophy,3
DOE,School - Young Scholars' Academy for Discovery and Exploration,3
DOE,School - Roads Charter School I,3
DOE,School - PS 6 Corporal Allan F Kivlehan School,3
DOE,School - PS 52 Queens,3
DOE,School - PS 40 Augustus Saint-Gaudens,3
DOE,School - Bronx School for Law, Government, and Justice,3
DOE,School - Access GED - East at South Shore High School,3
DOE,School - The Academy of Talented Scholars,3
DESIGNCOM,DesignCom,3
DOE,School - PS 226 - Manhattan,3
DOE,School - New World Preparatory Charter School,3
DOE,School - JHS 185 Edward Bleeker,3
DOE,School - JHS 162 Lola Rodriguez De Tio,3
DOE,School - JHS 157 Stephen A Halsey,3
DOE,School - Talent Unlimited High School,3
DOE,School - PS 92 Bronx,3
DOE,School - The Urban Assembly School for Applied Math and Science,3
DOE,School - PS 145 The Bloomingdale School,3
DOE,School - PS 220 Edward Mandel,3
DOE,School - PS 199 Frederick Wachtel,3
DOE,School - PS 197 The Ocean School,3
DOE,School - PS 310 Marble Hill,3
DOE,School - Robert E Peary School,3
DOE,School - MS 126 John Ericsson,3
DCP,DCP,3
DOE,School - PS 376,3
DOE,School - PS 51,3
DOE,School - PS 59 The Community School of Technology,3
DOE,School - PS-IS 72 Annette P Goldman,3
DOE,School - PS 251 Queens,3
DOE,School - MS X101 Edward R Byrne,3
DOE,School - PS - IS 266,3
DOE,School - PS 115 Alexander Humboldt,3
NYCSERVICE,NYCService,3
DOE,School - JHS 72 Catherine and Count Basie,3
DOE,School - PS 255,3
DOE,School - Townsend Harris High School,3
DOE,School - PS 107,3
DOE,School - PS 120 Carlos Tapia,3
DOE,School - PS 120 Queens,3
DOE,School - PS 132 Ralph Bunche,3
DV,DV,3
DOE,School - The Urban Assembly Institute for New Technologies,3
DOE,School - PS 48 William Wordsworth,3
DOE,School - PS 6 Lillie D Blake,3
DOE,School - JHS 142 John Philip Sousa,3
DOE,School - The Young Scholars Academy of the Bronx,3
DOE,School - PS 295,3
DOE,School - IS 227 Louis Armstrong,3
DOE,School - PS 213 The Carl Ullman School,3
DOE,School - W H Maxwell Career and Technical Education High School,3
DOE,School - PS 156 Waverly,3
DOE,School - New Hope Academy Charter School,3
DOE,School - New Heights Academy Charter School,3
DOE,School - MS 582,3
DOE,School - PS 102 Bayview,3
NYCERS,NYCERS,3
DOE,School - Riverdale Avenue Community School,3
DOE,School - Performance Conservatory High School,3
DOE,School - All City Leadership Secondary School,3
DOE,School - High School for Mathematics, Science and Engineering at City College,3
DOE,School - PS 63 The Star Academy,3
DOE,School - PS 305 Dr Peter Ray,3
DOE,School - PS 29 Queens,3
DOE,School - PS 25 Bilingual School,3
DOE,School - PS-IS 104 The Fort Hamilton School,3
DOE,School - PS 125 Ralph Bunche,3
DOE,School - Manhattan Center for Science and Mathematics,3
DOE,School - Catherine and Count Basie Middle School 72,3
DOE,School - IS 61 Leonardo Da Vinci,3
DOE,School - Mathematics, Science Research, and Technology Magnet High School,3
DOE,School - Brooklyn Excelsior Charter,3
DHS,DHS,3
DOE,School - Bayard Rustin Educational Complex,3
DOE,School - William E Grady Career and Technical Education High School,3
DOE,School - East Bronx Academy for the Future,3
DOE,School - JHS 167 Robert F Wagner,3
DOE,School - Community Action School - MS 258,3
DOE,School - School for Democracy and Leadership,3
DOE,School - PS 208 Alain L Locke,3
DOE,School - MS 301 Paul L Dunbar,3
DOE,School - PS 85 Judge Charles Vallone,3
DOE,School - JHS 67 Louis Pasteur,3
DOE,School - Edward A Reynolds West Side High School,3
DOE,School - PS 721 Brooklyn Occupational Training Center,3
DOE,School - East Brooklyn Community High School,3
DOE,School - Business of Sports School,3
DOE,School - PS 55 Benjamin Franklin,3
DOE,School - Urban Assembly School for Careers in Sports,3
DOE,School - Stevenson YABC,3
DOE,School - PS X012 Lewis and Clark School,3
DOE,School - PS 9 Ryer Avenue Elementary School,3
DOE,School - PS 26 The Carteret School,3
DOE,School - PS 234,3
DOE,School - PS 21 Edward Hart,3
DOE,School - PS 165 Ida Posner,3
DOE,School - Louis D Brandeis High School,3
DOE,School - Legacy School for Integrated Studies,3
DOE,School - PS 209,3
DOE,School - Green School: An Academy for Environmental Careers,3
DOE,School - PS 182 Samantha Smith,3
DOE,School - It Takes a Village Academy,3
DOE,School - IS 228 David A Boody,3
DOE,School - Bronx Theatre High School,3
DOE,School - Fairmont Neighborhood School,3
DOE,School - Beach Channel High School,3
DOE,School - Collaborative Arts Middle School,3
DOE,School - Success Academy Charter School Harlem 1,3
DOE,School - Spring Creek Community School,3
DOE,School - Bronx Dance Academy School,3
DOE,School - PS 35 The Clove Valley School,3
DOE,School - PS 31 Bayside,3
DOE,School - PS-IS 323,3
DOE,School - PS 69 Daniel D Tompkins,3
DOE,School - PS X188,3
DOE,School - PS 71 Forest,3
DOE,School - PS 58 The Carroll,3
DOE,School - PS 72 Dr William Dorney,3
DOE,School - PS 42 Claremont,3
DOE,School - PS 146 Ann M Short,3
DOE,School - PS 11 Purvis J Behan,3
DOE,School - New York City Montessori Charter School,3
DOE,School - PS 319,3
DOE,School - PS 28 Mount Hope,3
DOE,School - Foundations Academy,3
DOE,School - PS 173,3
DOE,School - PS 253 - Brooklyn,3
DOE,School - PS 243 The Weeksville School,3
DOE,School - PS 110 Theodore Schoenfeld,3
DOE,School - NYC Museum School,3
DOE,School - Bronx Career and College Preparatory High School,3
DOE,School - PS 112 Dutch Kills,3
DOE,School - The Richard H Hungerford School,3
DOE,School - Sunset Park High School,3
DOE,School - PS 36 Unionport,3
DOE,School - PS 208 Elsa Ebeling,3
DOE,School - PS 188,3
DOE,School - PS 136 Roy Wilkins,3
DOE,School - PS 12 Lewis and Clark School,3
DOE,School - York Early College Academy,3
DOE,School - School for Legal Studies,3
DOE,School - PS-MS 31 The William Lloyd Garrison,3
DOE,School - PS 65 - The Little Red School House,3
DOE,School - PS 241 Emma L Johnston,3
DOE,School - PS 24 Andrew Jackson,3
DOE,School - PS 141,3
DOE,School - PS 100 Isaac Clason,3
DOE,School - New Explorations into Science, Technology and Math High School,3
DOE,School - Global Enterprise High School,2
DOE,School - PS 119,2
DOE,School - JHS 57 Whitelaw Reid,2
DOE,School - Kappa IV,2
DOE,School - New Day Academy,2
DOE,School - PS 753 School for Career Development,2
DOE,School - PS 146 Howard Beach,2
DOE,School - PS 34 Franklin D Roosevelt,2
DOE,School - PS 52 John C Thompson,2
DOE,School - MS 260 Clinton School Writers and Artists,2
DOE,School - Future Leaders Institute Charter School,2
DOE,School - PS 184 Shuang Wen,2
DOE,School - PS 38 George Cromwell,2
DOE,School - Queens Preparatory Academy,2
DOE,School - Samuel Gompers Career and Technical Education High School,2
DOE,School - West Brooklyn Community High School,2
DOE,School - PS 15 Jackie Robinson,2
3-1-1,311 Case Management,2
DSNY,CFC - Queens East,2
DOE,School - Bronx Lab School,2
DOE,School - PS 150 Christopher,2
DOE,School - Aspirations Diploma Plus High School,2
DOE,School - Mott Hall Bronx High School,2
DOE,School - Frederick Douglass Academy VI High School,2
DOE,School - Grant Avenue Elementary School,2
DOE,School - Harlem Success Academy I Charter School,2
DOE,School - The Christa McAuliffe School-IS 187,2
DOE,School - The Michael J Petrides School,2
DOE,School - The Urban Assembly School for Global Commerce,2
DOE,School - IS 093 Ridgewood,2
DOE,School - PS 106,2
DOE,School - PS 110 The Monitor,2
DOE,School - PS 212,2
DOE,School - JHS 118 William W Niles,2
DOE,School - Comprehensive Model School Project MS 327,2
DOE,School - IS 5 - The Walter Crowley Intermediate School,2
DOE,School - PS 81 Thaddeus Stevens,2
DOE,School - PS 86 Kingsbridge Heights,2
DOE,School - Preparatory Academy for Writers: A College Board School,2
DOE,School - Walton YABC,2
DOE,School - PS 66 Jacqueline Kennedy Onassis,2
DOE,School - High School for Construction Trades, Engineering and Architecture,2
LOFT,LOFT,2
DOE,School - PS 56 Harry Eichler,2
DOE,School - Ebbets Field Middle School,2
DOE,School - Neighborhood School,2
DOE,School - Brooklyn Brownstone School,2
DOE,School - PS 109 Sedgwick,2
DOE,School - Brooklyn Academy of Science and the Environment,2
DOE,School - CSI High School for International Studies,2
DOE,School - Elementary School for Math, Science, and Technology,2
DOE,School - PS 20 Anna Silver,2
DOE,School - International Leadership Charter School,2
DOE,School - JHS 145 Arturo Toscaninni,2
DOE,School - PS 10,2
DOE,School - PS 340,2
DOE,School - JHS 104 Simon Baruch,2
DOE,School - PS 56 Lewis H Latimer,2
DOE,School - PS-MS 280 Mosholu Parkway,2
DOE,School - School of Math, Science, and Healthy Living,2
DOE,School - PS 396 - Bronx,2
DOE,School - South Shore High School,2
DOE,School - Urban Institute of Mathematics,2
DOE,School - PS 361 East Flatbush Early Childhood School,2
DOE,School - PS 42 Benjamin Altman,2
DOE,School - Beacon High School,2
DOE,School - Bronx Aerospace High School,2
DOE,School - PS 61 Francisco Oller,2
DOE,School - Bronx Lighthouse Charter School,2
DOE,School - Erasmus YABC,2
DOE,School - IS 250 The Robert F Kennedy Community Middle School,2
DOE,School - IS 347 School of Humanities,2
DOE,School - NYC Charter High School for Architecture, Engineering, and Construction Industries,2
DOE,School - Frank Sinatra School of the Arts High School,2
DOE,School - Broome Street Academy Charter School,2
DOE,School - Harlem Children's Zone Promise Academy Charter School,2
DOE,School - MS 2,2
DOE,School - JHS 13 Jackie Robinson,2
DOE,School - PS 188 The Island School,2
